filepath,filename,class_label,class_index,split,width,height,size_bytes,sha256
data/raw/NEU-CLS/NEU-CLS/In_265.bmp,In_265.bmp,inclusion,1,train,200,200,41078,77ab0c5731f6451b9cedd2579dfe73ac36c8eb7f818bf4a4ec350a9c697f25a4
data/raw/NEU-CLS/NEU-CLS/In_299.bmp,In_299.bmp,inclusion,1,train,200,200,41078,7e91490f278ad7572e22710792ed6020ba7b1d150ed5f3b0416e5fa1839cc157
data/raw/NEU-CLS/NEU-CLS/In_75.bmp,In_75.bmp,inclusion,1,train,200,200,41078,c7995c34de36185cf2683282d4dae10e51c0efa30f8dd481f64d885d14a28e46
data/raw/NEU-CLS/NEU-CLS/In_225.bmp,In_225.bmp,inclusion,1,train,200,200,41078,a1db7538a125d7f0648e768c7e692ee9ce970222dbf9a28c114faba33037650d
data/raw/NEU-CLS/NEU-CLS/In_189.bmp,In_189.bmp,inclusion,1,train,200,200,41078,c04956c13262b4f91d75e1c970dbf22d70447b8666a31e0cf8e546480ee6cd3a
data/raw/NEU-CLS/NEU-CLS/In_227.bmp,In_227.bmp,inclusion,1,train,200,200,41078,9e34b1d4c631bf8293698e1747fcb15883be4cf952c3a3f66559e6f494d6bd84
data/raw/NEU-CLS/NEU-CLS/In_144.bmp,In_144.bmp,inclusion,1,train,200,200,41078,41d8af114619a77bf63b71892ddbffbeb077b87ada4f9837274ff163a04fa191
data/raw/NEU-CLS/NEU-CLS/In_39.bmp,In_39.bmp,inclusion,1,train,200,200,41078,9bfa6c348e2b44d6bea65767be2f6aed8129a269fa1ff4ee645bebb2ce4bf264
data/raw/NEU-CLS/NEU-CLS/In_248.bmp,In_248.bmp,inclusion,1,train,200,200,41078,b61d2c6ef5bc00707c9205d4bbf99d532a2a40e9cbf606b5e68538d1071c56ad
data/raw/NEU-CLS/NEU-CLS/In_131.bmp,In_131.bmp,inclusion,1,train,200,200,41078,101e89e0eb9f53f733ea18d63bb748e700b6d803210a89c058a8c19b01563b65
data/raw/NEU-CLS/NEU-CLS/In_294.bmp,In_294.bmp,inclusion,1,train,200,200,41078,8fc87705dd62308106d60eedd0bf2554f5150f221d9e3c2b51de285e4fe04088
data/raw/NEU-CLS/NEU-CLS/In_297.bmp,In_297.bmp,inclusion,1,train,200,200,41078,ea3e3d5f7a7c6d407bc6263e95dfac16802b9872b62953e19b016c6efee6d70b
data/raw/NEU-CLS/NEU-CLS/In_256.bmp,In_256.bmp,inclusion,1,train,200,200,41078,bc93e43f687c05818ec14624d0df8c1c12b4b72c53194037e86df4f60a6e3b46
data/raw/NEU-CLS/NEU-CLS/In_173.bmp,In_173.bmp,inclusion,1,train,200,200,41078,1e070723d24968553d70915e1eb13fadbebc4a9449be172db3fd3e8290a5a8de
data/raw/NEU-CLS/NEU-CLS/In_68.bmp,In_68.bmp,inclusion,1,train,200,200,41078,e5cb856e4fdc84307746d2acb2320371d6eb61f3505635b198d237253bada71a
data/raw/NEU-CLS/NEU-CLS/In_142.bmp,In_142.bmp,inclusion,1,train,200,200,41078,fca04a22485a33817685f0b7bc9466a610ec7ed1ca55431de9eacbf71456549d
data/raw/NEU-CLS/NEU-CLS/In_38.bmp,In_38.bmp,inclusion,1,train,200,200,41078,a1e2524d81f450c55317f2df8b343d93d5dc2c2a6443641e6a5d37d37027c19a
data/raw/NEU-CLS/NEU-CLS/In_236.bmp,In_236.bmp,inclusion,1,train,200,200,41078,44f87bbeae6220f2d4e874ed1482dd352018fd90a4f2148547eee147b16bd636
data/raw/NEU-CLS/NEU-CLS/In_113.bmp,In_113.bmp,inclusion,1,train,200,200,41078,542b3ac5cc454115fa1daca42e798ca2072574797bc7acb26e44e4288011c0cf
data/raw/NEU-CLS/NEU-CLS/In_279.bmp,In_279.bmp,inclusion,1,train,200,200,41078,09d54524d854a547f0cb2fdcc69fbc933e68ee18fd3b4cc175b22f45dce11158
data/raw/NEU-CLS/NEU-CLS/In_34.bmp,In_34.bmp,inclusion,1,train,200,200,41078,deac6d366da983b70fe00ebe75086af6da645bf7e84818af50bc3d680da2c938
data/raw/NEU-CLS/NEU-CLS/In_274.bmp,In_274.bmp,inclusion,1,train,200,200,41078,f321d9ae091fd5cafae51f5afff5ca9c98448931d9bd5103a14e000dd3da7410
data/raw/NEU-CLS/NEU-CLS/In_62.bmp,In_62.bmp,inclusion,1,train,200,200,41078,56cecd5f34db3b8146a8baf1fdd1ce65daacd0681b951db3ee5add28c629b001
data/raw/NEU-CLS/NEU-CLS/In_289.bmp,In_289.bmp,inclusion,1,train,200,200,41078,a3ca1f669ae9e61b6278b593248ea8cd2c1cdcbc88d468133fff4065b2325136
data/raw/NEU-CLS/NEU-CLS/In_69.bmp,In_69.bmp,inclusion,1,train,200,200,41078,d58b78e8d076ddf3f796b819473be13d5388a4949afa83a4b55910548cde9c0b
data/raw/NEU-CLS/NEU-CLS/In_283.bmp,In_283.bmp,inclusion,1,train,200,200,41078,b68f738ae01019cd22cf0fef448ce6924f5eefe8e27f6fd3760258fc762aacb3
data/raw/NEU-CLS/NEU-CLS/In_262.bmp,In_262.bmp,inclusion,1,train,200,200,41078,00f15802b1c3ca141ca2df07fc1d996eeaa5d9cc15c150a29ffa2846b1e8b1f9
data/raw/NEU-CLS/NEU-CLS/In_112.bmp,In_112.bmp,inclusion,1,train,200,200,41078,11dd39a8a8e5d9957c5cf5aeb811cff48dcbf8f2c914930831b3e5abbdbec597
data/raw/NEU-CLS/NEU-CLS/In_214.bmp,In_214.bmp,inclusion,1,train,200,200,41078,1ea2c9007223af9c7e42d2d7b756e188617a2cc1808d9a672632ec7ea17333de
data/raw/NEU-CLS/NEU-CLS/In_284.bmp,In_284.bmp,inclusion,1,train,200,200,41078,e7702df816e4a5c3de98530bf47ca31f7c0a988463200524a42fd928e8bdbb7e
data/raw/NEU-CLS/NEU-CLS/In_97.bmp,In_97.bmp,inclusion,1,train,200,200,41078,764b7ce2a23748a057f47df2d328f5c5bdd4d50d76e5cbf0c793cd6f5ecf02d1
data/raw/NEU-CLS/NEU-CLS/In_137.bmp,In_137.bmp,inclusion,1,train,200,200,41078,e608749b24bdba26965bc1befd8a9996d896b3909906e64a655c0ad17f4fe640
data/raw/NEU-CLS/NEU-CLS/In_201.bmp,In_201.bmp,inclusion,1,train,200,200,41078,2d5cbf669ce72425e29cd9675bc29dc54d51910bfcf28e05b075cf8175533605
data/raw/NEU-CLS/NEU-CLS/In_106.bmp,In_106.bmp,inclusion,1,train,200,200,41078,97e2799efa2151caeb02bd697ef6ba1ba5b348ddca50bd91308d6784c852f100
data/raw/NEU-CLS/NEU-CLS/In_190.bmp,In_190.bmp,inclusion,1,train,200,200,41078,f13b22022d87b4ae53028fa06289e8caed5b057face4401c3de9906d2d54e68c
data/raw/NEU-CLS/NEU-CLS/In_140.bmp,In_140.bmp,inclusion,1,train,200,200,41078,9fbb40611f3590fa1a27bd47a494828c795f0a2480a96ffed1bbf0c488163720
data/raw/NEU-CLS/NEU-CLS/In_89.bmp,In_89.bmp,inclusion,1,train,200,200,41078,f16e71e810507b89a12976f9e1fdadfc45f644b191977fd65d5f41a6f0034bb9
data/raw/NEU-CLS/NEU-CLS/In_64.bmp,In_64.bmp,inclusion,1,train,200,200,41078,2d023cc3d2e360596e9f700308bfc5515434ebb9ad5bb58f500ab77b57531496
data/raw/NEU-CLS/NEU-CLS/In_81.bmp,In_81.bmp,inclusion,1,train,200,200,41078,a6f31ff73b3af43dc1723e5829f1c485613e6ad901de5014cd341e472b2d1094
data/raw/NEU-CLS/NEU-CLS/In_26.bmp,In_26.bmp,inclusion,1,train,200,200,41078,cfc66f7fe17bd6b62ca63cf78e66dc4a1e68536b7eb7a4b7bd8bb0aba6050501
data/raw/NEU-CLS/NEU-CLS/In_182.bmp,In_182.bmp,inclusion,1,train,200,200,41078,1d176be5aed553052ceb6c06012c90be73a9ae5631216fd4a8c38530be3a3663
data/raw/NEU-CLS/NEU-CLS/In_29.bmp,In_29.bmp,inclusion,1,train,200,200,41078,94d216f0261291159e08ae4214b352089d6e7591e59eab72e5533b54d0325a49
data/raw/NEU-CLS/NEU-CLS/In_234.bmp,In_234.bmp,inclusion,1,train,200,200,41078,4e5894da654b510667ff42689a58269a5b59f8592b635305b5186287d3f00b7a
data/raw/NEU-CLS/NEU-CLS/In_159.bmp,In_159.bmp,inclusion,1,train,200,200,41078,8dd6379484940981beec67b77a9cc6cb796738eff81947a777d8b200596e53b3
data/raw/NEU-CLS/NEU-CLS/In_277.bmp,In_277.bmp,inclusion,1,train,200,200,41078,a32ab88ebbe3cfa1c1152cc7bcc90e469cfbd8730b3a96ec32912e97d9ce1c3d
data/raw/NEU-CLS/NEU-CLS/In_94.bmp,In_94.bmp,inclusion,1,train,200,200,41078,b74566320d08b3b40f409e30d94a9a8713abcbdf19e821e0add1940b60ab704a
data/raw/NEU-CLS/NEU-CLS/In_247.bmp,In_247.bmp,inclusion,1,train,200,200,41078,417fec1db5156b15f9b4f32df2867a4a78a676e7e12e66241abd840cfdfa1ee0
data/raw/NEU-CLS/NEU-CLS/In_103.bmp,In_103.bmp,inclusion,1,train,200,200,41078,1219f53388686b3ffef81c0bb71eea439506a83b901a65b1017e3c05004e8186
data/raw/NEU-CLS/NEU-CLS/In_255.bmp,In_255.bmp,inclusion,1,train,200,200,41078,97cc8e0cafa2d94b960e0dd9795e0ff7f97a019964e0510258281a65d4322b82
data/raw/NEU-CLS/NEU-CLS/In_120.bmp,In_120.bmp,inclusion,1,train,200,200,41078,155a9850dba30d1876c0ab3fda1875017555c59421c67966b16d3675b7d91633
data/raw/NEU-CLS/NEU-CLS/In_165.bmp,In_165.bmp,inclusion,1,train,200,200,41078,403ca257eeb60596f3828f348746997ba61885f753dcfbd38c98fc0f217d3f9a
data/raw/NEU-CLS/NEU-CLS/In_221.bmp,In_221.bmp,inclusion,1,train,200,200,41078,61ddf5cd8cb47b2fdb70ba3303ba3e7373df7f94abddce79f2532f7d51f5cb4c
data/raw/NEU-CLS/NEU-CLS/In_76.bmp,In_76.bmp,inclusion,1,train,200,200,41078,5612ea116d0be1672725b668381690aa90c98d7d5a0ae798acb1d9d949559044
data/raw/NEU-CLS/NEU-CLS/In_158.bmp,In_158.bmp,inclusion,1,train,200,200,41078,8589277d9de9997f975041daeea7b20ad1698f999cd349e2fb8a1b0881bf8ee6
data/raw/NEU-CLS/NEU-CLS/In_40.bmp,In_40.bmp,inclusion,1,train,200,200,41078,d80c547e57684ed562744fb8217ed621af2d9dcd005fe8de2f82f1106b2f7de5
data/raw/NEU-CLS/NEU-CLS/In_203.bmp,In_203.bmp,inclusion,1,train,200,200,41078,ab7e6f7cae6629ed130a72b8824337328c9b14b62bd57dc1929a4b53c7264a8c
data/raw/NEU-CLS/NEU-CLS/In_259.bmp,In_259.bmp,inclusion,1,train,200,200,41078,710527565c43bb6ab36fddc2c5384d67aa9d72108a9ffd47b031fb96863d2899
data/raw/NEU-CLS/NEU-CLS/In_19.bmp,In_19.bmp,inclusion,1,train,200,200,41078,d3c357f231f71f08fe2d029d51ee222f8da6ab7deab5f4a82869162113089169
data/raw/NEU-CLS/NEU-CLS/In_35.bmp,In_35.bmp,inclusion,1,train,200,200,41078,367fdeea3b8deda220e5eaa92fd4e9353449427f6104f29443609b4c4039866c
data/raw/NEU-CLS/NEU-CLS/In_139.bmp,In_139.bmp,inclusion,1,train,200,200,41078,f592336f012e53a77b577f42787b004e63ad90222d4814df5ba189cf98c7c2cf
data/raw/NEU-CLS/NEU-CLS/In_149.bmp,In_149.bmp,inclusion,1,train,200,200,41078,ed3f1ca2730c15b8e4612e526acb6f074defdf43497eba16c5b1c8b8cec866eb
data/raw/NEU-CLS/NEU-CLS/In_32.bmp,In_32.bmp,inclusion,1,train,200,200,41078,dab4e833a4295c49f99dba90862fa6d536049d09596b7c48043890f8544af15c
data/raw/NEU-CLS/NEU-CLS/In_282.bmp,In_282.bmp,inclusion,1,train,200,200,41078,f88982f1464861b248c11bb1e1e57f7bf38780f805b50618915a30746922c158
data/raw/NEU-CLS/NEU-CLS/In_87.bmp,In_87.bmp,inclusion,1,train,200,200,41078,e0fced1f00698f70673d170addaf039ab5790379ee07045d935cb81282f2f619
data/raw/NEU-CLS/NEU-CLS/In_21.bmp,In_21.bmp,inclusion,1,train,200,200,41078,511eeffe6c9cc63f0dd668a6d05f4c288a9b910e86a4c13d4637fdb8d66cdf96
data/raw/NEU-CLS/NEU-CLS/In_166.bmp,In_166.bmp,inclusion,1,train,200,200,41078,adc008a0e028fab20613b04aa704635f9f0ef879511efa21495e83f8ae860e27
data/raw/NEU-CLS/NEU-CLS/In_119.bmp,In_119.bmp,inclusion,1,train,200,200,41078,3b3882ef48a47c616ccb67a9c54cad16d5e4add3bc5299e823c8bd6b93cf542d
data/raw/NEU-CLS/NEU-CLS/In_275.bmp,In_275.bmp,inclusion,1,train,200,200,41078,54057671cf7c649c3771640725a0ffcc2f2825c2522fa0cb4f847b1136f96fb6
data/raw/NEU-CLS/NEU-CLS/In_210.bmp,In_210.bmp,inclusion,1,train,200,200,41078,63c1cce93ddaf1a7d3a238f891a31dbf8dfed1c84c5266c0da09f368d0bbf278
data/raw/NEU-CLS/NEU-CLS/In_44.bmp,In_44.bmp,inclusion,1,train,200,200,41078,170b4be654996083d8a6317def4368f1f01d54d00643e3ca5d2663168bc2d614
data/raw/NEU-CLS/NEU-CLS/In_111.bmp,In_111.bmp,inclusion,1,train,200,200,41078,575b9a685f09cfc6095de823661fa66380eaa6e13743883564f9e10065f5c556
data/raw/NEU-CLS/NEU-CLS/In_105.bmp,In_105.bmp,inclusion,1,train,200,200,41078,85c55bce54fcaef15cff4275806e8e66a774c3f32d71b605d87149dbb74033da
data/raw/NEU-CLS/NEU-CLS/In_22.bmp,In_22.bmp,inclusion,1,train,200,200,41078,92b9af1475a17aa44621afe565f17a7a39e6755360d667d17fab40f379cad746
data/raw/NEU-CLS/NEU-CLS/In_37.bmp,In_37.bmp,inclusion,1,train,200,200,41078,b3606d8b4666dca0cb8021a95737ac891cb9595d4619be0b70d79eec3395f3f5
data/raw/NEU-CLS/NEU-CLS/In_263.bmp,In_263.bmp,inclusion,1,train,200,200,41078,32242a2590926b3bc6fadb3daeb941c94030bc90ce9dd901c7bd8cdec65e7616
data/raw/NEU-CLS/NEU-CLS/In_70.bmp,In_70.bmp,inclusion,1,train,200,200,41078,5b990d92689b7d6275b764f813ef213575fa99582502a4bc3bffcfef5af86f95
data/raw/NEU-CLS/NEU-CLS/In_5.bmp,In_5.bmp,inclusion,1,train,200,200,41078,ce0b7912184dd0a64c987cca313fa8f40a2a43793e395527bb2d6f4c702ed7a7
data/raw/NEU-CLS/NEU-CLS/In_163.bmp,In_163.bmp,inclusion,1,train,200,200,41078,058dac92f6102db5e2831d814d339cb10ff774997a97c663e36f9c7bcb509ec5
data/raw/NEU-CLS/NEU-CLS/In_175.bmp,In_175.bmp,inclusion,1,train,200,200,41078,419c8786e4f792bc4b77e643285f61e302fcd46cddaf27d6361b00c41e0334bb
data/raw/NEU-CLS/NEU-CLS/In_191.bmp,In_191.bmp,inclusion,1,train,200,200,41078,4ac0bc07f6f74eb868daf45649717e50d2d855d91067675ab6bb5f0f9cf917d1
data/raw/NEU-CLS/NEU-CLS/In_143.bmp,In_143.bmp,inclusion,1,train,200,200,41078,4214e7694e338bee651d230fd32b87a7078a3e76689991f2daca03ef7f5e4448
data/raw/NEU-CLS/NEU-CLS/In_239.bmp,In_239.bmp,inclusion,1,train,200,200,41078,7f38f761fe574fd2fc17d043b13d5095667d0df3aebbe8d587bc20b987f89437
data/raw/NEU-CLS/NEU-CLS/In_150.bmp,In_150.bmp,inclusion,1,train,200,200,41078,c8620de8fca996b97b889a907d4f0d14112d066220de48af2d1258e0ff0ef037
data/raw/NEU-CLS/NEU-CLS/In_151.bmp,In_151.bmp,inclusion,1,train,200,200,41078,c052344ad45a0b41688a4adbee59a8c6a746a7330d2040872f94b647573cead6
data/raw/NEU-CLS/NEU-CLS/In_253.bmp,In_253.bmp,inclusion,1,train,200,200,41078,fffb7cd3bd1843f201e1c018156b18ad718d4e7775a0891ed9cdc67b17f86d1c
data/raw/NEU-CLS/NEU-CLS/In_51.bmp,In_51.bmp,inclusion,1,train,200,200,41078,24aa1243b882b6a72797340cdd6fd7dc127cbb3e38d3391b6ccf568f5c4c2953
data/raw/NEU-CLS/NEU-CLS/In_204.bmp,In_204.bmp,inclusion,1,train,200,200,41078,ec4216be65b502bef3ceca4cd35c2a5527289a083193690b933826060343fa0a
data/raw/NEU-CLS/NEU-CLS/In_59.bmp,In_59.bmp,inclusion,1,train,200,200,41078,4619a364885b98c15876b014bf405566d20c737f0533609d5226139416f4f2e1
data/raw/NEU-CLS/NEU-CLS/In_15.bmp,In_15.bmp,inclusion,1,train,200,200,41078,1708e5d549e61c1b109be888adbce4ba0e5ecbc67b254ac3f8451ebfc7277b5e
data/raw/NEU-CLS/NEU-CLS/In_92.bmp,In_92.bmp,inclusion,1,train,200,200,41078,f59d4c5daf4c67a2eb2676081e7bb0c00b2322d28a8616465e4b3367dcc40364
data/raw/NEU-CLS/NEU-CLS/In_260.bmp,In_260.bmp,inclusion,1,train,200,200,41078,284963843edbc037528843a74952b9c3eb62cc47937ba552ff5f224c7c38b426
data/raw/NEU-CLS/NEU-CLS/In_96.bmp,In_96.bmp,inclusion,1,train,200,200,41078,62bbec845c62527bd51106d15d1d07d3a07a4d619e04a346b6560206eee11edb
data/raw/NEU-CLS/NEU-CLS/In_298.bmp,In_298.bmp,inclusion,1,train,200,200,41078,555e8ba9594832a1f9d2d88665b0349498003570bd57b8b1ed3b4f1edcddef37
data/raw/NEU-CLS/NEU-CLS/In_45.bmp,In_45.bmp,inclusion,1,train,200,200,41078,24e0ab485d69d032a2aa779cc819b596b986d13da6d1e03c111a95916f5a75c6
data/raw/NEU-CLS/NEU-CLS/In_160.bmp,In_160.bmp,inclusion,1,train,200,200,41078,31b8c63f9c7bd3fd1d8f587ef34ee6426d632743513e9b5830ba12ca9382d9ad
data/raw/NEU-CLS/NEU-CLS/In_249.bmp,In_249.bmp,inclusion,1,train,200,200,41078,5e538ff59055c19f72107bae8cc6538f1e2fc378a2202776d5904605b3ac1a72
data/raw/NEU-CLS/NEU-CLS/In_6.bmp,In_6.bmp,inclusion,1,train,200,200,41078,9607d22078380f2ade8cf68ce1024925a9b2be7a70f51d148b0737e373a73c4b
data/raw/NEU-CLS/NEU-CLS/In_276.bmp,In_276.bmp,inclusion,1,train,200,200,41078,528fe2611c42ff2d6b6ab3a7739302e21eb57c557babdabac693d9e550bdbe54
data/raw/NEU-CLS/NEU-CLS/In_240.bmp,In_240.bmp,inclusion,1,train,200,200,41078,64bf3f8a83c1937f19de6f55764dafd195de3fb1c196b9901e8e73f2c2eee83c
data/raw/NEU-CLS/NEU-CLS/In_104.bmp,In_104.bmp,inclusion,1,train,200,200,41078,b5536024d6e5293ab406b233832b493ad2d8936dcabf9f3b85c257eda291e254
data/raw/NEU-CLS/NEU-CLS/In_194.bmp,In_194.bmp,inclusion,1,train,200,200,41078,a8009b28e1275294455c0c4188493d535848d1110e97791820efe89eb8c43cef
data/raw/NEU-CLS/NEU-CLS/In_14.bmp,In_14.bmp,inclusion,1,train,200,200,41078,a0c41999e92f95537aef0da98770acbe9eefdaa319cfeb145f0d393ea0a25d1b
data/raw/NEU-CLS/NEU-CLS/In_272.bmp,In_272.bmp,inclusion,1,train,200,200,41078,cdbe44c7e5e453d7484dfa5136fe91faa62d74c1ea49fe748dc2e64ec5afe646
data/raw/NEU-CLS/NEU-CLS/In_153.bmp,In_153.bmp,inclusion,1,train,200,200,41078,ea4c005138e627de31e12c4747bbec3096b4eff7a8a4589437524ce1c9da9166
data/raw/NEU-CLS/NEU-CLS/In_295.bmp,In_295.bmp,inclusion,1,train,200,200,41078,dd0ad56fae6471df2941c487398f92f0e341502801a5e9bcafdbf3be1ee54e13
data/raw/NEU-CLS/NEU-CLS/In_241.bmp,In_241.bmp,inclusion,1,train,200,200,41078,26b5120d7d29cda3291d15075798a6def7e1d864d38dedf74e4bbce4ab591e44
data/raw/NEU-CLS/NEU-CLS/In_72.bmp,In_72.bmp,inclusion,1,train,200,200,41078,d196c6a5c3e6e9d50f5364d63883c6029b047fb76e76e440b4a4bb9bafb875fc
data/raw/NEU-CLS/NEU-CLS/In_267.bmp,In_267.bmp,inclusion,1,train,200,200,41078,edead06960a616fb14dea8dcf8572426664bb10f644fbfed61f59e29d7afaab3
data/raw/NEU-CLS/NEU-CLS/In_180.bmp,In_180.bmp,inclusion,1,train,200,200,41078,fdefdfe4c20d4dce64d1de092359ce0fd3d23c5530506e8017ad2511d26a161c
data/raw/NEU-CLS/NEU-CLS/In_300.bmp,In_300.bmp,inclusion,1,train,200,200,41078,ccb9aefc27c727583901809382c003218284b8591b6ce1cd4c4f47f7b5775228
data/raw/NEU-CLS/NEU-CLS/In_156.bmp,In_156.bmp,inclusion,1,train,200,200,41078,e4c4f52b2818d228fb67cd600d0f492ca9aa80b02afd6feb39a16fcbcec742c4
data/raw/NEU-CLS/NEU-CLS/In_52.bmp,In_52.bmp,inclusion,1,train,200,200,41078,22f9317221d87d856d27d70f548c0b65c7dec71078b689e725782de01902cf52
data/raw/NEU-CLS/NEU-CLS/In_181.bmp,In_181.bmp,inclusion,1,train,200,200,41078,82b039b388d5d69632899c6dd0d72f81defe1a7de86a6d8838025b66c8c8645a
data/raw/NEU-CLS/NEU-CLS/In_254.bmp,In_254.bmp,inclusion,1,train,200,200,41078,77fec1737bba2bca8cd3910416cfd089aa408d58b209a902ae2fdaf24dcc0b9e
data/raw/NEU-CLS/NEU-CLS/In_183.bmp,In_183.bmp,inclusion,1,train,200,200,41078,d762a01096c877ce848c324d41f170f50a793f5f301cf7249939e7f26f029bd6
data/raw/NEU-CLS/NEU-CLS/In_17.bmp,In_17.bmp,inclusion,1,train,200,200,41078,9a7b10a0f7a5b5f87c7345675ac8adbccd08aa3afbd30e13889a39c877a1bd59
data/raw/NEU-CLS/NEU-CLS/In_108.bmp,In_108.bmp,inclusion,1,train,200,200,41078,3490cf843f6e195a41dd209e31caf0b09c451744ba7df6a2545289cf718787ab
data/raw/NEU-CLS/NEU-CLS/In_128.bmp,In_128.bmp,inclusion,1,train,200,200,41078,3aebd6c5a82d01604ce11328ea93e549a3bc0f9e47719916d217dbfb45d2a43b
data/raw/NEU-CLS/NEU-CLS/In_199.bmp,In_199.bmp,inclusion,1,train,200,200,41078,d72e39f4b6d60d1c6d81c5cc5baf2d4b7a458b08390f272675da048134b42d42
data/raw/NEU-CLS/NEU-CLS/In_61.bmp,In_61.bmp,inclusion,1,train,200,200,41078,8663da737b08e94b436982fb17afd02e53429f97b66be86da47392b207fa7ae4
data/raw/NEU-CLS/NEU-CLS/In_271.bmp,In_271.bmp,inclusion,1,train,200,200,41078,bf3ba35f744f204559c05993ab5ff5c163f4295f1f4d0d7ef7db6ea9cf347176
data/raw/NEU-CLS/NEU-CLS/In_233.bmp,In_233.bmp,inclusion,1,train,200,200,41078,20255908628e2d4fbefce919566cafe1e612493933f2f58f771b65990b3278ae
data/raw/NEU-CLS/NEU-CLS/In_47.bmp,In_47.bmp,inclusion,1,train,200,200,41078,e6cd9b3d6971b55147bb083e3e083289231f2eb0254a9835f5a6fc73690dd10f
data/raw/NEU-CLS/NEU-CLS/In_107.bmp,In_107.bmp,inclusion,1,train,200,200,41078,a126820514b3081dfd077d9629dd3815a70e919352a8e6136ad77b7d12f6b88e
data/raw/NEU-CLS/NEU-CLS/In_42.bmp,In_42.bmp,inclusion,1,train,200,200,41078,a0aa3af3f45a1dd88723d6489b4255bfce07b02b44c909281f24c0df6241a506
data/raw/NEU-CLS/NEU-CLS/In_133.bmp,In_133.bmp,inclusion,1,train,200,200,41078,6129245a16fc28a13bf2332f0cd141a3305f8b48b44e105dff48919ab8305990
data/raw/NEU-CLS/NEU-CLS/In_258.bmp,In_258.bmp,inclusion,1,train,200,200,41078,4989c43b8417fd7a8e2d30c415beb2cf29c9cb89c48828dbbec8201534112536
data/raw/NEU-CLS/NEU-CLS/In_116.bmp,In_116.bmp,inclusion,1,train,200,200,41078,9f2fed2b47d292e17c796f6aeb54c33d8a210d0a65ab615bb7e94a5b8a5fb024
data/raw/NEU-CLS/NEU-CLS/In_124.bmp,In_124.bmp,inclusion,1,train,200,200,41078,26ae07f0a72102b1aa8875f28077346693b6b8ed3ee3c33909915cfa0322bf15
data/raw/NEU-CLS/NEU-CLS/In_36.bmp,In_36.bmp,inclusion,1,train,200,200,41078,c9e5fe0fd96d5aa87c01dc4c93d5d76756bfe85aec8534fcd53f6d1793f614a0
data/raw/NEU-CLS/NEU-CLS/In_228.bmp,In_228.bmp,inclusion,1,train,200,200,41078,0e7ea4a8a7c0a7220ef88cda66eb5d18f5d8c190b9867c54db14feb42e4f2633
data/raw/NEU-CLS/NEU-CLS/In_198.bmp,In_198.bmp,inclusion,1,train,200,200,41078,fdde0f096eff32504027f1b529c52695979903eb993f32e44e97f5e82f13afb2
data/raw/NEU-CLS/NEU-CLS/In_41.bmp,In_41.bmp,inclusion,1,train,200,200,41078,70749d2459a72aae519366ca007ade91cefad5a0ac1a716290fe683dda3d32ad
data/raw/NEU-CLS/NEU-CLS/In_296.bmp,In_296.bmp,inclusion,1,train,200,200,41078,9366a0e6a8ea99c080510fc03faef5013f25e95310a49826f740b5ad336cccd5
data/raw/NEU-CLS/NEU-CLS/In_200.bmp,In_200.bmp,inclusion,1,train,200,200,41078,6bf4779e22252d3dbf1b2c2487bded4eaee2a9fefdb8933bea0f5bfcc2a7856b
data/raw/NEU-CLS/NEU-CLS/In_27.bmp,In_27.bmp,inclusion,1,train,200,200,41078,5c84f3039dd6ed0dab1eba76453650386c5652c476c982c2e16a12d1551d0b3b
data/raw/NEU-CLS/NEU-CLS/In_74.bmp,In_74.bmp,inclusion,1,train,200,200,41078,4de6f9b47b0c0b4f4cc9af2b98821432684e7dd7f2072a29a45bb2cbe27e314b
data/raw/NEU-CLS/NEU-CLS/In_286.bmp,In_286.bmp,inclusion,1,train,200,200,41078,006a1382347927bc075c6362190b524524c0b5f897dcecdc4c2f1ff088a9aceb
data/raw/NEU-CLS/NEU-CLS/In_246.bmp,In_246.bmp,inclusion,1,train,200,200,41078,41c2aa32a579eacf6dbd6bb264198d61914a7f5579a1d3684d7455d364ef410e
data/raw/NEU-CLS/NEU-CLS/In_98.bmp,In_98.bmp,inclusion,1,train,200,200,41078,b66caf80548dab1c23403297bb2b4d59c3965743c6c88c574ed3cba25a18761d
data/raw/NEU-CLS/NEU-CLS/In_176.bmp,In_176.bmp,inclusion,1,train,200,200,41078,cc7ae4197dcb717627052a8049517dd47a8d9126564446288e2c5f521b2a56c5
data/raw/NEU-CLS/NEU-CLS/In_1.bmp,In_1.bmp,inclusion,1,train,200,200,41078,f3be84852c32946f3017d627012568d438d9d17f622148e98af7bd04b0885dd8
data/raw/NEU-CLS/NEU-CLS/In_109.bmp,In_109.bmp,inclusion,1,train,200,200,41078,bc71d2fb6f6af6d564a278df4c6eeb777459696b7b4f56762614db94e4959ea4
data/raw/NEU-CLS/NEU-CLS/In_162.bmp,In_162.bmp,inclusion,1,train,200,200,41078,f92922af7eb9026ab923b268223204c8c44d317ce32235e193915bfb1d3b46f4
data/raw/NEU-CLS/NEU-CLS/In_197.bmp,In_197.bmp,inclusion,1,train,200,200,41078,42c55bd0031be61e2f0ceb155460811513942ac4cb00c6697feb14e94dbe3154
data/raw/NEU-CLS/NEU-CLS/In_287.bmp,In_287.bmp,inclusion,1,train,200,200,41078,de9f574d59e118e5effcfa5903336143d4296fc81493df77faac04690bc46aa1
